,index,heart_rate,anomaly
7393,2020-01-26 16:05:00,53.892857142857146,1
7394,2020-01-26 16:10:00,53.95238095238095,1
7395,2020-01-26 16:15:00,54.01190476190476,1
7396,2020-01-26 16:20:00,54.07142857142858,1
7397,2020-01-26 16:25:00,54.13095238095239,1
7398,2020-01-26 16:30:00,54.19047619047619,1
7399,2020-01-26 16:35:00,54.25,1
7400,2020-01-26 16:40:00,54.30952380952381,1
7401,2020-01-26 16:45:00,54.36904761904761,1
7402,2020-01-26 16:50:00,54.42857142857142,1
7403,2020-01-26 16:55:00,54.48809523809524,1
7404,2020-01-26 17:00:00,54.54761904761905,1
7405,2020-01-26 17:05:00,54.60714285714285,1
7406,2020-01-26 17:10:00,54.66666666666666,1
7407,2020-01-26 17:15:00,54.72619047619048,1
7408,2020-01-26 17:20:00,54.78571428571429,1
7409,2020-01-26 17:25:00,54.845238095238095,1
7410,2020-01-26 17:30:00,54.90476190476191,1
7411,2020-01-26 17:35:00,54.96428571428571,1
7412,2020-01-26 17:40:00,55.02380952380952,1
7413,2020-01-26 17:45:00,55.08333333333333,1
7414,2020-01-26 17:50:00,55.142857142857146,1
7415,2020-01-26 17:55:00,55.20238095238095,1
7416,2020-01-26 18:00:00,55.26190476190476,1
7417,2020-01-26 18:05:00,55.32142857142858,1
7418,2020-01-26 18:10:00,55.38095238095239,1
7419,2020-01-26 18:15:00,55.44047619047619,1
7420,2020-01-26 18:20:00,55.5,1
7421,2020-01-26 18:25:00,55.55952380952381,1
7422,2020-01-26 18:30:00,55.61904761904761,1
7423,2020-01-26 18:35:00,55.67857142857142,1
7424,2020-01-26 18:40:00,55.73809523809524,1
7425,2020-01-26 18:45:00,55.79761904761905,1
7426,2020-01-26 18:50:00,55.85714285714285,1
7427,2020-01-26 18:55:00,55.91666666666666,1
7428,2020-01-26 19:00:00,55.97619047619048,1
7429,2020-01-26 19:05:00,56.03571428571429,1
7430,2020-01-26 19:10:00,56.095238095238095,1
7431,2020-01-26 19:15:00,56.15476190476191,1
7432,2020-01-26 19:20:00,56.21428571428571,1
7433,2020-01-26 19:25:00,56.27380952380952,1
7434,2020-01-26 19:30:00,56.33333333333333,1
7435,2020-01-26 19:35:00,56.392857142857146,1
7436,2020-01-26 19:40:00,56.45238095238095,1
7437,2020-01-26 19:45:00,56.51190476190476,1
7438,2020-01-26 19:50:00,56.57142857142858,1
7439,2020-01-26 19:55:00,56.63095238095239,1
7440,2020-01-26 20:00:00,56.69047619047619,1
7441,2020-01-26 20:05:00,56.75,1
7442,2020-01-26 20:10:00,56.80952380952381,1
7443,2020-01-26 20:15:00,56.86904761904761,1
7444,2020-01-26 20:20:00,56.92857142857142,1
7445,2020-01-26 20:25:00,56.98571428571429,1
7446,2020-01-26 20:30:00,57.0,1
7447,2020-01-26 20:35:00,57.0,1
7448,2020-01-26 20:40:00,57.0,1
7449,2020-01-26 20:45:00,57.0,1
7450,2020-01-26 20:50:00,57.0,1
7451,2020-01-26 20:55:00,57.0,1
7452,2020-01-26 21:00:00,57.0,1
7453,2020-01-26 21:05:00,57.0,1
7454,2020-01-26 21:10:00,57.0,1
7455,2020-01-26 21:15:00,57.0,1
7456,2020-01-26 21:20:00,57.0,1
7457,2020-01-26 21:25:00,57.0,1
7458,2020-01-26 21:30:00,57.0,1
7459,2020-01-26 21:35:00,57.0,1
7460,2020-01-26 21:40:00,57.0,1
7461,2020-01-26 21:45:00,57.0,1
7462,2020-01-26 21:50:00,57.0,1
7463,2020-01-26 21:55:00,57.0,1
7464,2020-01-26 22:00:00,57.0,1
7465,2020-01-26 22:05:00,57.0,1
7466,2020-01-26 22:10:00,57.0,1
7467,2020-01-26 22:15:00,57.0,1
7468,2020-01-26 22:20:00,57.0,1
7469,2020-01-26 22:25:00,57.0,1
7470,2020-01-26 22:30:00,57.0,1
7471,2020-01-26 22:35:00,57.0,1
7472,2020-01-26 22:40:00,57.0,1
7473,2020-01-26 22:45:00,57.0,1
7474,2020-01-26 22:50:00,57.0,1
7475,2020-01-26 22:55:00,57.0,1
7476,2020-01-26 23:00:00,57.0,1
7477,2020-01-26 23:05:00,57.0,1
7478,2020-01-26 23:10:00,57.0,1
7479,2020-01-26 23:15:00,57.0,1
7480,2020-01-26 23:20:00,57.0,1
7481,2020-01-26 23:25:00,57.8,1
7482,2020-01-26 23:30:00,60.2,-1
7483,2020-01-26 23:35:00,58.8,-1
7484,2020-01-26 23:40:00,53.6,1
7485,2020-01-26 23:45:00,53.8,1
7486,2020-01-26 23:50:00,54.6,1
7487,2020-01-26 23:55:00,53.6,1
7488,2020-01-27 00:00:00,53.8,1
7489,2020-01-27 00:05:00,54.6,1
7490,2020-01-27 00:10:00,54.0,1
7491,2020-01-27 00:15:00,56.8,1
7492,2020-01-27 00:20:00,59.0,-1
7493,2020-01-27 00:25:00,54.8,1
7494,2020-01-27 00:30:00,52.6,1
7495,2020-01-27 00:35:00,51.6,1
7496,2020-01-27 00:40:00,51.8,1
7497,2020-01-27 00:45:00,53.8,1
7498,2020-01-27 00:50:00,56.2,1
7499,2020-01-27 00:55:00,62.4,-1
7500,2020-01-27 01:00:00,68.2,-1
7501,2020-01-27 01:05:00,66.6,-1
7502,2020-01-27 01:10:00,64.4,-1
7503,2020-01-27 01:15:00,61.2,-1
7504,2020-01-27 01:20:00,57.6,1
7505,2020-01-27 01:25:00,53.2,1
7506,2020-01-27 01:30:00,52.4,1
7507,2020-01-27 01:35:00,53.0,1
7508,2020-01-27 01:40:00,53.4,1
7509,2020-01-27 01:45:00,54.4,1
7510,2020-01-27 01:50:00,53.8,1
7511,2020-01-27 01:55:00,52.4,1
7512,2020-01-27 02:00:00,53.4,1
7513,2020-01-27 02:05:00,53.6,1
7514,2020-01-27 02:10:00,53.0,1
7515,2020-01-27 02:15:00,57.0,1
7516,2020-01-27 02:20:00,59.4,-1
7517,2020-01-27 02:25:00,52.4,1
7518,2020-01-27 02:30:00,50.0,1
7519,2020-01-27 02:35:00,50.0,1
7520,2020-01-27 02:40:00,48.8,1
7521,2020-01-27 02:45:00,49.0,1
7522,2020-01-27 02:50:00,52.4,1
7523,2020-01-27 02:55:00,55.0,1
7524,2020-01-27 03:00:00,57.6,1
7525,2020-01-27 03:05:00,55.4,1
7526,2020-01-27 03:10:00,53.4,1
7527,2020-01-27 03:15:00,53.2,1
7528,2020-01-27 03:20:00,50.4,1
7529,2020-01-27 03:25:00,48.4,1
7530,2020-01-27 03:30:00,51.8,1
7531,2020-01-27 03:35:00,53.6,1
7532,2020-01-27 03:40:00,48.4,1
7533,2020-01-27 03:45:00,46.0,1
7534,2020-01-27 03:50:00,46.4,1
7535,2020-01-27 03:55:00,46.6,1
7536,2020-01-27 04:00:00,47.2,1
7537,2020-01-27 04:05:00,49.0,1
7538,2020-01-27 04:10:00,49.4,1
7539,2020-01-27 04:15:00,50.4,1
7540,2020-01-27 04:20:00,51.4,1
7541,2020-01-27 04:25:00,52.0,1
7542,2020-01-27 04:30:00,52.8,1
7543,2020-01-27 04:35:00,52.8,1
7544,2020-01-27 04:40:00,51.0,1
7545,2020-01-27 04:45:00,51.4,1
7546,2020-01-27 04:50:00,54.4,1
7547,2020-01-27 04:55:00,58.0,-1
7548,2020-01-27 05:00:00,58.4,-1
7549,2020-01-27 05:05:00,56.2,1
7550,2020-01-27 05:10:00,49.6,1
7551,2020-01-27 05:15:00,46.0,1
7552,2020-01-27 05:20:00,46.0,1
7553,2020-01-27 05:25:00,45.6,1
7554,2020-01-27 05:30:00,45.4,1
7555,2020-01-27 05:35:00,46.0,1
7556,2020-01-27 05:40:00,46.4,1
7557,2020-01-27 05:45:00,47.4,1
7558,2020-01-27 05:50:00,48.0,1
7559,2020-01-27 05:55:00,47.2,1
7560,2020-01-27 06:00:00,48.4,1
7561,2020-01-27 06:05:00,50.4,1
7562,2020-01-27 06:10:00,52.8,1
7563,2020-01-27 06:15:00,58.4,-1
7564,2020-01-27 06:20:00,54.8,1
7565,2020-01-27 06:25:00,50.6,1
7566,2020-01-27 06:30:00,47.8,1
7567,2020-01-27 06:35:00,48.6,1
7568,2020-01-27 06:40:00,46.8,1
7569,2020-01-27 06:45:00,45.0,1
7570,2020-01-27 06:50:00,45.0,1
7571,2020-01-27 06:55:00,45.4,1
7572,2020-01-27 07:00:00,46.0,1
7573,2020-01-27 07:05:00,46.8,1
7574,2020-01-27 07:10:00,47.6,1
7575,2020-01-27 07:15:00,47.4,1
7576,2020-01-27 07:20:00,48.4,1
7577,2020-01-27 07:25:00,47.0,1
7578,2020-01-27 07:30:00,44.4,1
7579,2020-01-27 07:35:00,44.2,1
7580,2020-01-27 07:40:00,43.4,1
7581,2020-01-27 07:45:00,44.0,1
7582,2020-01-27 07:50:00,44.4,1
7583,2020-01-27 07:55:00,47.0,1
7584,2020-01-27 08:00:00,48.8,1
7585,2020-01-27 08:05:00,46.6,1
7586,2020-01-27 08:10:00,46.02404371584699,1
7587,2020-01-27 08:15:00,46.08415300546448,1
7588,2020-01-27 08:20:00,46.144262295081965,1
7589,2020-01-27 08:25:00,46.20437158469945,1
7590,2020-01-27 08:30:00,46.26448087431694,1
7591,2020-01-27 08:35:00,46.32459016393442,1
7592,2020-01-27 08:40:00,46.38469945355191,1
7593,2020-01-27 08:45:00,46.4448087431694,1
7594,2020-01-27 08:50:00,46.50491803278688,1
7595,2020-01-27 08:55:00,46.565027322404376,1
7596,2020-01-27 09:00:00,46.625136612021855,1
7597,2020-01-27 09:05:00,46.68524590163934,1
7598,2020-01-27 09:10:00,46.74535519125683,1
7599,2020-01-27 09:15:00,46.80546448087432,1
7600,2020-01-27 09:20:00,46.8655737704918,1
7601,2020-01-27 09:25:00,46.92568306010929,1
7602,2020-01-27 09:30:00,46.98579234972677,1
7603,2020-01-27 09:35:00,47.045901639344265,1
7604,2020-01-27 09:40:00,47.10601092896175,1
7605,2020-01-27 09:45:00,47.16612021857924,1
7606,2020-01-27 09:50:00,47.22622950819672,1
7607,2020-01-27 09:55:00,47.28633879781421,1
7608,2020-01-27 10:00:00,47.346448087431696,1
7609,2020-01-27 10:05:00,47.40655737704918,1
7610,2020-01-27 10:10:00,47.46666666666667,1
7611,2020-01-27 10:15:00,47.52677595628416,1
7612,2020-01-27 10:20:00,47.58688524590164,1
7613,2020-01-27 10:25:00,47.64699453551913,1
7614,2020-01-27 10:30:00,47.70710382513661,1
7615,2020-01-27 10:35:00,47.7672131147541,1
7616,2020-01-27 10:40:00,47.82732240437159,1
7617,2020-01-27 10:45:00,47.88743169398907,1
7618,2020-01-27 10:50:00,47.94754098360656,1
7619,2020-01-27 10:55:00,48.00765027322405,1
7620,2020-01-27 11:00:00,48.06775956284153,1
7621,2020-01-27 11:05:00,48.12786885245902,1
7622,2020-01-27 11:10:00,48.1879781420765,1
7623,2020-01-27 11:15:00,48.24808743169399,1
7624,2020-01-27 11:20:00,48.30819672131148,1
7625,2020-01-27 11:25:00,48.36830601092896,1
7626,2020-01-27 11:30:00,48.42841530054645,1
7627,2020-01-27 11:35:00,48.488524590163934,1
7628,2020-01-27 11:40:00,48.54863387978142,1
7629,2020-01-27 11:45:00,48.608743169398906,1
7630,2020-01-27 11:50:00,48.66885245901639,1
7631,2020-01-27 11:55:00,48.72896174863388,1
7632,2020-01-27 12:00:00,48.78907103825137,1
7633,2020-01-27 12:05:00,48.84918032786885,1
7634,2020-01-27 12:10:00,48.90928961748634,1
7635,2020-01-27 12:15:00,48.96939890710382,1
7636,2020-01-27 12:20:00,49.02950819672132,1
7637,2020-01-27 12:25:00,49.0896174863388,1
7638,2020-01-27 12:30:00,49.14972677595629,1
7639,2020-01-27 12:35:00,49.209836065573775,1
7640,2020-01-27 12:40:00,49.26994535519125,1
7641,2020-01-27 12:45:00,49.33005464480874,1
7642,2020-01-27 12:50:00,49.39016393442623,1
7643,2020-01-27 12:55:00,49.45027322404371,1
7644,2020-01-27 13:00:00,49.510382513661206,1
7645,2020-01-27 13:05:00,49.57049180327869,1
7646,2020-01-27 13:10:00,49.63060109289618,1
7647,2020-01-27 13:15:00,49.69071038251366,1
7648,2020-01-27 13:20:00,49.75081967213115,1
7649,2020-01-27 13:25:00,49.81092896174864,1
7650,2020-01-27 13:30:00,49.87103825136612,1
7651,2020-01-27 13:35:00,49.93114754098361,1
7652,2020-01-27 13:40:00,49.991256830601095,1
7653,2020-01-27 13:45:00,50.05136612021858,1
7654,2020-01-27 13:50:00,50.11147540983607,1
7655,2020-01-27 13:55:00,50.171584699453554,1
7656,2020-01-27 14:00:00,50.23169398907104,1
7657,2020-01-27 14:05:00,50.291803278688526,1
7658,2020-01-27 14:10:00,50.35191256830601,1
7659,2020-01-27 14:15:00,50.4120218579235,1
7660,2020-01-27 14:20:00,50.472131147540985,1
7661,2020-01-27 14:25:00,50.53224043715847,1
7662,2020-01-27 14:30:00,50.59234972677596,1
7663,2020-01-27 14:35:00,50.65245901639344,1
7664,2020-01-27 14:40:00,50.71256830601093,1
7665,2020-01-27 14:45:00,50.77267759562842,1
7666,2020-01-27 14:50:00,50.8327868852459,1
7667,2020-01-27 14:55:00,50.8928961748634,1
7668,2020-01-27 15:00:00,50.95300546448088,1
7669,2020-01-27 15:05:00,51.01311475409837,1
7670,2020-01-27 15:10:00,51.07322404371585,1
7671,2020-01-27 15:15:00,51.13333333333334,1
7672,2020-01-27 15:20:00,51.193442622950826,1
7673,2020-01-27 15:25:00,51.25355191256831,1
7674,2020-01-27 15:30:00,51.31366120218579,1
7675,2020-01-27 15:35:00,51.373770491803285,1
7676,2020-01-27 15:40:00,51.43387978142077,1
7677,2020-01-27 15:45:00,51.49398907103826,1
7678,2020-01-27 15:50:00,51.554098360655736,1
7679,2020-01-27 15:55:00,51.61420765027323,1
7680,2020-01-27 16:00:00,51.67431693989071,1
7681,2020-01-27 16:05:00,51.7344262295082,1
7682,2020-01-27 16:10:00,51.79453551912568,1
7683,2020-01-27 16:15:00,51.85464480874317,1
7684,2020-01-27 16:20:00,51.91475409836065,1
7685,2020-01-27 16:25:00,51.97486338797815,1
7686,2020-01-27 16:30:00,52.03497267759563,1
7687,2020-01-27 16:35:00,52.09508196721312,1
7688,2020-01-27 16:40:00,52.155191256830605,1
7689,2020-01-27 16:45:00,52.21530054644809,1
7690,2020-01-27 16:50:00,52.27540983606557,1
7691,2020-01-27 16:55:00,52.33551912568306,1
7692,2020-01-27 17:00:00,52.39562841530055,1
7693,2020-01-27 17:05:00,52.45573770491804,1
7694,2020-01-27 17:10:00,52.51584699453552,1
7695,2020-01-27 17:15:00,52.57595628415301,1
7696,2020-01-27 17:20:00,52.63606557377049,1
7697,2020-01-27 17:25:00,52.69617486338798,1
7698,2020-01-27 17:30:00,52.75628415300546,1
7699,2020-01-27 17:35:00,52.81639344262295,1
7700,2020-01-27 17:40:00,52.87650273224044,1
7701,2020-01-27 17:45:00,52.936612021857925,1
7702,2020-01-27 17:50:00,52.99672131147541,1
7703,2020-01-27 17:55:00,53.0568306010929,1
7704,2020-01-27 18:00:00,53.116939890710384,1
7705,2020-01-27 18:05:00,53.17704918032787,1
7706,2020-01-27 18:10:00,53.23715846994536,1
7707,2020-01-27 18:15:00,53.29726775956284,1
7708,2020-01-27 18:20:00,53.35737704918033,1
7709,2020-01-27 18:25:00,53.417486338797815,1
7710,2020-01-27 18:30:00,53.4775956284153,1
7711,2020-01-27 18:35:00,53.53770491803279,1
7712,2020-01-27 18:40:00,53.59781420765027,1
7713,2020-01-27 18:45:00,53.65792349726776,1
7714,2020-01-27 18:50:00,53.718032786885246,1
7715,2020-01-27 18:55:00,53.77814207650273,1
7716,2020-01-27 19:00:00,53.83825136612022,1
7717,2020-01-27 19:05:00,53.8983606557377,1
7718,2020-01-27 19:10:00,53.95846994535519,1
7719,2020-01-27 19:15:00,54.01857923497268,1
7720,2020-01-27 19:20:00,54.07868852459016,1
7721,2020-01-27 19:25:00,54.138797814207656,1
7722,2020-01-27 19:30:00,54.198907103825135,1
7723,2020-01-27 19:35:00,54.25901639344263,1
7724,2020-01-27 19:40:00,54.31912568306011,1
7725,2020-01-27 19:45:00,54.3792349726776,1
7726,2020-01-27 19:50:00,54.43934426229508,1
7727,2020-01-27 19:55:00,54.49945355191257,1
7728,2020-01-27 20:00:00,54.55956284153005,1
7729,2020-01-27 20:05:00,54.619672131147546,1
7730,2020-01-27 20:10:00,54.67978142076503,1
7731,2020-01-27 20:15:00,54.73989071038252,1
7732,2020-01-27 20:20:00,54.8,1
7733,2020-01-27 20:25:00,54.86010928961748,1
7734,2020-01-27 20:30:00,54.92021857923497,1
7735,2020-01-27 20:35:00,54.98032786885246,1
7736,2020-01-27 20:40:00,55.04043715846994,1
7737,2020-01-27 20:45:00,55.10054644808744,1
7738,2020-01-27 20:50:00,55.160655737704914,1
7739,2020-01-27 20:55:00,55.22076502732241,1
7740,2020-01-27 21:00:00,55.28087431693989,1
7741,2020-01-27 21:05:00,55.34098360655738,1
7742,2020-01-27 21:10:00,55.40109289617486,1
7743,2020-01-27 21:15:00,55.46120218579235,1
7744,2020-01-27 21:20:00,55.52131147540983,1
7745,2020-01-27 21:25:00,55.581420765027325,1
7746,2020-01-27 21:30:00,55.6415300546448,1
7747,2020-01-27 21:35:00,55.7016393442623,1
7748,2020-01-27 21:40:00,55.761748633879776,1
7749,2020-01-27 21:45:00,55.82185792349727,1
7750,2020-01-27 21:50:00,55.88196721311475,1
7751,2020-01-27 21:55:00,55.94207650273224,1
7752,2020-01-27 22:00:00,56.00218579234972,1
7753,2020-01-27 22:05:00,56.062295081967214,1
7754,2020-01-27 22:10:00,56.12240437158469,1
7755,2020-01-27 22:15:00,56.18251366120219,1
7756,2020-01-27 22:20:00,56.24262295081967,1
7757,2020-01-27 22:25:00,56.30273224043716,1
7758,2020-01-27 22:30:00,56.36284153005465,1
7759,2020-01-27 22:35:00,56.42295081967213,1
7760,2020-01-27 22:40:00,56.483060109289625,1
7761,2020-01-27 22:45:00,56.543169398907104,1
7762,2020-01-27 22:50:00,56.6032786885246,1
7763,2020-01-27 22:55:00,56.66338797814208,1
7764,2020-01-27 23:00:00,56.72349726775957,1
7765,2020-01-27 23:05:00,56.78360655737705,1
7766,2020-01-27 23:10:00,56.84371584699454,1
7767,2020-01-27 23:15:00,56.90382513661202,1
7768,2020-01-27 23:20:00,56.9639344262295,1
7769,2020-01-27 23:25:00,56.6,1
7770,2020-01-27 23:30:00,55.6,1
7771,2020-01-27 23:35:00,54.2,1
7772,2020-01-27 23:40:00,53.0,1
7773,2020-01-27 23:45:00,53.0,1
7774,2020-01-27 23:50:00,52.6,1
7775,2020-01-27 23:55:00,52.4,1
7776,2020-01-28 00:00:00,53.4,1
7777,2020-01-28 00:05:00,54.4,1
7778,2020-01-28 00:10:00,55.0,1
7779,2020-01-28 00:15:00,55.0,1
7780,2020-01-28 00:20:00,54.6,1
7781,2020-01-28 00:25:00,54.0,1
7782,2020-01-28 00:30:00,54.0,1
7783,2020-01-28 00:35:00,54.4,1
7784,2020-01-28 00:40:00,55.8,1
7785,2020-01-28 00:45:00,58.2,-1
7786,2020-01-28 00:50:00,58.0,-1
7787,2020-01-28 00:55:00,54.2,1
7788,2020-01-28 01:00:00,51.0,1
7789,2020-01-28 01:05:00,48.4,1
7790,2020-01-28 01:10:00,48.6,1
7791,2020-01-28 01:15:00,48.4,1
7792,2020-01-28 01:20:00,49.0,1
7793,2020-01-28 01:25:00,51.0,1
7794,2020-01-28 01:30:00,52.4,1
7795,2020-01-28 01:35:00,50.0,1
7796,2020-01-28 01:40:00,50.4,1
7797,2020-01-28 01:45:00,50.6,1
7798,2020-01-28 01:50:00,51.2,1
7799,2020-01-28 01:55:00,55.4,1
7800,2020-01-28 02:00:00,60.6,-1
7801,2020-01-28 02:05:00,58.6,-1
7802,2020-01-28 02:10:00,52.8,1
7803,2020-01-28 02:15:00,52.4,1
7804,2020-01-28 02:20:00,49.2,1
7805,2020-01-28 02:25:00,48.4,1
7806,2020-01-28 02:30:00,49.0,1
7807,2020-01-28 02:35:00,49.4,1
7808,2020-01-28 02:40:00,50.0,1
7809,2020-01-28 02:45:00,50.4,1
7810,2020-01-28 02:50:00,52.6,1
7811,2020-01-28 02:55:00,53.0,1
7812,2020-01-28 03:00:00,53.0,1
7813,2020-01-28 03:05:00,53.0,1
7814,2020-01-28 03:10:00,53.0,1
7815,2020-01-28 03:15:00,52.2,1
7816,2020-01-28 03:20:00,51.4,1
7817,2020-01-28 03:25:00,52.0,1
7818,2020-01-28 03:30:00,52.0,1
7819,2020-01-28 03:35:00,51.6,1
7820,2020-01-28 03:40:00,49.8,1
7821,2020-01-28 03:45:00,48.8,1
7822,2020-01-28 03:50:00,50.8,1
7823,2020-01-28 03:55:00,52.8,1
7824,2020-01-28 04:00:00,56.4,1
7825,2020-01-28 04:05:00,57.6,1
7826,2020-01-28 04:10:00,53.2,1
7827,2020-01-28 04:15:00,49.6,1
7828,2020-01-28 04:20:00,46.8,1
7829,2020-01-28 04:25:00,48.0,1
7830,2020-01-28 04:30:00,48.4,1
7831,2020-01-28 04:35:00,49.4,1
7832,2020-01-28 04:40:00,50.4,1
7833,2020-01-28 04:45:00,51.0,1
7834,2020-01-28 04:50:00,51.0,1
7835,2020-01-28 04:55:00,49.0,1
7836,2020-01-28 05:00:00,46.8,1
7837,2020-01-28 05:05:00,48.4,1
7838,2020-01-28 05:10:00,49.0,1
7839,2020-01-28 05:15:00,48.6,1
7840,2020-01-28 05:20:00,50.4,1
7841,2020-01-28 05:25:00,55.6,1
7842,2020-01-28 05:30:00,55.2,1
7843,2020-01-28 05:35:00,50.2,1
7844,2020-01-28 05:40:00,49.0,1
7845,2020-01-28 05:45:00,48.2,1
7846,2020-01-28 05:50:00,47.0,1
7847,2020-01-28 05:55:00,47.4,1
7848,2020-01-28 06:00:00,49.2,1
7849,2020-01-28 06:05:00,50.2,1
7850,2020-01-28 06:10:00,49.8,1
7851,2020-01-28 06:15:00,49.8,1
7852,2020-01-28 06:20:00,48.4,1
7853,2020-01-28 06:25:00,48.2,1
7854,2020-01-28 06:30:00,47.8,1
7855,2020-01-28 06:35:00,48.2,1
7856,2020-01-28 06:40:00,47.0,1
7857,2020-01-28 06:45:00,47.8,1
7858,2020-01-28 06:50:00,49.0,1
7859,2020-01-28 06:55:00,48.6,1
7860,2020-01-28 07:00:00,48.0,1
7861,2020-01-28 07:05:00,48.0,1
7862,2020-01-28 07:10:00,48.4,1
7863,2020-01-28 07:15:00,48.2,1
7864,2020-01-28 07:20:00,47.4,1
7865,2020-01-28 07:25:00,49.2,1
7866,2020-01-28 07:30:00,49.8,1
7867,2020-01-28 07:35:00,47.6,1
7868,2020-01-28 07:40:00,46.2,1
7869,2020-01-28 07:45:00,45.0,1
7870,2020-01-28 07:50:00,44.6,1
7871,2020-01-28 07:55:00,45.2,1
7872,2020-01-28 08:00:00,48.2,1
7873,2020-01-28 08:05:00,49.2,1
7874,2020-01-28 08:10:00,48.8,1
7875,2020-01-28 08:15:00,49.6,1
7876,2020-01-28 08:20:00,47.4,1
7877,2020-01-28 08:25:00,45.4,1
7878,2020-01-28 08:30:00,46.0,1
7879,2020-01-28 08:35:00,46.8,1
7880,2020-01-28 08:40:00,46.8,1
7881,2020-01-28 08:45:00,45.4,1
7882,2020-01-28 08:50:00,46.4,1
7883,2020-01-28 08:55:00,46.6,1
7884,2020-01-28 09:00:00,46.4,1
7885,2020-01-28 09:05:00,47.4,1
7886,2020-01-28 09:10:00,51.06,1
7887,2020-01-28 09:15:00,57.67999999999999,1
7888,2020-01-28 09:20:00,56.36,1
7889,2020-01-28 09:25:00,56.0,1
7890,2020-01-28 09:30:00,56.0,1
7891,2020-01-28 09:35:00,55.99791425260719,1
7892,2020-01-28 09:40:00,55.982618771726536,1
7893,2020-01-28 09:45:00,55.96523754345308,1
7894,2020-01-28 09:50:00,55.94785631517961,1
7895,2020-01-28 09:55:00,55.93047508690614,1
7896,2020-01-28 10:00:00,55.91309385863268,1
7897,2020-01-28 10:05:00,55.895712630359206,1
7898,2020-01-28 10:10:00,55.87833140208575,1
7899,2020-01-28 10:15:00,55.86095017381229,1
7900,2020-01-28 10:20:00,55.84356894553882,1
7901,2020-01-28 10:25:00,55.82618771726536,1
7902,2020-01-28 10:30:00,55.80880648899189,1
7903,2020-01-28 10:35:00,55.79142526071843,1
7904,2020-01-28 10:40:00,55.77404403244496,1
7905,2020-01-28 10:45:00,55.75666280417149,1
7906,2020-01-28 10:50:00,55.73928157589803,1
7907,2020-01-28 10:55:00,55.72190034762457,1
7908,2020-01-28 11:00:00,55.7045191193511,1
7909,2020-01-28 11:05:00,55.68713789107763,1
7910,2020-01-28 11:10:00,55.669756662804176,1
7911,2020-01-28 11:15:00,55.65237543453071,1
7912,2020-01-28 11:20:00,55.63499420625724,1
7913,2020-01-28 11:25:00,55.617612977983775,1
7914,2020-01-28 11:30:00,55.60023174971032,1
7915,2020-01-28 11:35:00,55.58285052143685,1
7916,2020-01-28 11:40:00,55.56546929316338,1
7917,2020-01-28 11:45:00,55.54808806488992,1
7918,2020-01-28 11:50:00,55.53070683661646,1
7919,2020-01-28 11:55:00,55.51332560834298,1
7920,2020-01-28 12:00:00,55.49594438006952,1
7921,2020-01-28 12:05:00,55.47856315179606,1
7922,2020-01-28 12:10:00,55.4611819235226,1
7923,2020-01-28 12:15:00,55.44380069524914,1
7924,2020-01-28 12:20:00,55.42641946697567,1
7925,2020-01-28 12:25:00,55.4090382387022,1
7926,2020-01-28 12:30:00,55.39165701042874,1
7927,2020-01-28 12:35:00,55.37427578215527,1
7928,2020-01-28 12:40:00,55.35689455388181,1
7929,2020-01-28 12:45:00,55.33951332560834,1
7930,2020-01-28 12:50:00,55.32213209733487,1
7931,2020-01-28 12:55:00,55.30475086906141,1
7932,2020-01-28 13:00:00,55.28736964078795,1
7933,2020-01-28 13:05:00,55.269988412514486,1
7934,2020-01-28 13:10:00,55.252607184241015,1
7935,2020-01-28 13:15:00,55.23522595596755,1
7936,2020-01-28 13:20:00,55.21784472769409,1
7937,2020-01-28 13:25:00,55.20046349942063,1
7938,2020-01-28 13:30:00,55.18308227114717,1
7939,2020-01-28 13:35:00,55.16570104287369,1
7940,2020-01-28 13:40:00,55.14831981460024,1
7941,2020-01-28 13:45:00,55.13093858632677,1
7942,2020-01-28 13:50:00,55.1135573580533,1
7943,2020-01-28 13:55:00,55.09617612977984,1
7944,2020-01-28 14:00:00,55.07879490150638,1
7945,2020-01-28 14:05:00,55.06141367323291,1
7946,2020-01-28 14:10:00,55.04403244495944,1
7947,2020-01-28 14:15:00,55.02665121668598,1
7948,2020-01-28 14:20:00,55.00926998841252,1
7949,2020-01-28 14:25:00,54.99188876013905,1
7950,2020-01-28 14:30:00,54.974507531865584,1
7951,2020-01-28 14:35:00,54.95712630359212,1
7952,2020-01-28 14:40:00,54.93974507531866,1
7953,2020-01-28 14:45:00,54.92236384704519,1
7954,2020-01-28 14:50:00,54.904982618771726,1
7955,2020-01-28 14:55:00,54.88760139049826,1
7956,2020-01-28 15:00:00,54.87022016222479,1
7957,2020-01-28 15:05:00,54.85283893395133,1
7958,2020-01-28 15:10:00,54.83545770567787,1
7959,2020-01-28 15:15:00,54.8180764774044,1
7960,2020-01-28 15:20:00,54.80069524913095,1
7961,2020-01-28 15:25:00,54.78331402085748,1
7962,2020-01-28 15:30:00,54.76593279258401,1
7963,2020-01-28 15:35:00,54.74855156431055,1
7964,2020-01-28 15:40:00,54.73117033603709,1
7965,2020-01-28 15:45:00,54.71378910776362,1
7966,2020-01-28 15:50:00,54.69640787949015,1
7967,2020-01-28 15:55:00,54.67902665121669,1
7968,2020-01-28 16:00:00,54.66164542294322,1
7969,2020-01-28 16:05:00,54.64426419466976,1
7970,2020-01-28 16:10:00,54.626882966396295,1
